,index,date,qty,action_type,order_balance,order_id,product_id,product_name,manufacturer,product_group_code,product_group_name,model_name,stock_balance
1398,2865,2021-08-21,1,stockin,,c8b1ee6fdc45d2dae0fe26abfcbf7a25,149.0,Разбрасыватель KUHN 	PS 150,KUHN,TL,Прицепное оборудование,TL-	PS 150,1.0
1399,2774,2021-08-21,-1,stockout,,b01d64f405e3da12a5a23504e0fed15a,193.0,Трактор John Deere 8335R [335hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8335R [335hp],0.0
1400,2768,2021-08-21,-2,stockout,,d4ba7223319f47133f3c1a587453a741,140.0,Пресс-подборщик KUHN VB 2290,KUHN,TL,Прицепное оборудование,TL-VB 2290,1.0
1401,598,2021-08-21,0,empty,0.0,,,,,,,,
1402,599,2021-08-22,0,empty,0.0,,,,,,,,
1403,2780,2021-08-23,-1,stockout,,19c984d08856a7ae7fb6f5f851c7762f,203.0,Трактор John Deere 9430T [439hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9430T [439hp],0.0
1404,2867,2021-08-23,3,stockin,,7e3ebdfeae289202107a898b4fa6664e,219.0,Зерноуборочный комбайн John Deere S690 [551hp] (Combine rotary; Class IX),John Deere,HARV,Зерноуборочные комбайны,HARV-S690 [551hp],3.0
1405,2778,2021-08-23,-1,stockout,,c4dafd7af7f0ff7e96599d3d54917efc,220.0,Зерноуборочный комбайн John Deere S760 [325hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S760 [325hp],0.0
1406,600,2021-08-23,0,empty,0.0,,,,,,,,
1407,2689,2021-08-23,-1,stockout,,e42709f78afa8b0db6ec2f81859b8208,222.0,Зерноуборочный комбайн John Deere S780 [480hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-S780 [480hp],0.0
1408,601,2021-08-24,0,empty,0.0,,,,,,,,
1409,602,2021-08-25,0,empty,0.0,,,,,,,,
1410,2870,2021-08-25,1,stockin,,a80a3f7f4dc79b4cb4a37246d2ef8a66,49.0,Пневматическая сеялка John Deere 1910,John Deere,TL,Прицепное оборудование,TL-1910,1.0
1411,2776,2021-08-25,-2,stockout,,9a3e3fda0750a17718c723cdcf75dfba,124.0,Косилка-плющилка KUHN FC 3161 TC,KUHN,TL,Прицепное оборудование,TL-FC 3161 TC,0.0
1412,603,2021-08-26,0,empty,0.0,,,,,,,,
1413,2872,2021-08-26,2,stockin,,d07b1eb857cb3a830b3fa47a666ec4f0,103.0,Борона KUHN TDH 8210-34,KUHN,TL,Прицепное оборудование,TL-TDH 8210-34,2.0
1414,2874,2021-08-26,1,stockin,,36729826592b1ad6649203ef69b085b2,57.0,Сеялки точного высева John Deere 1775NT,John Deere,TL,Прицепное оборудование,TL-1775NT,1.0
1415,2876,2021-08-26,1,stockin,,38feaceb696b43ed48e2057b7089c573,147.0,Разбрасыватель KUHN 8141,KUHN,TL,Прицепное оборудование,TL-8141,1.0
1416,604,2021-08-27,0,empty,0.0,,,,,,,,
1417,2878,2021-08-28,1,stockin,,34badff50f40f7aceddecfae7fa08cda,38.0,Фронтальные навесные погрузчики John Deere H480,John Deere,TL,Прицепное оборудование,TL-H480,1.0
1418,2880,2021-08-28,2,stockin,,0b52ad43ff6277ca63af900910acde32,162.0,Трактор John Deere 9530 [491hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9530 [491hp],2.0
1419,605,2021-08-28,0,empty,0.0,,,,,,,,
1420,606,2021-08-29,0,empty,0.0,,,,,,,,
1421,2882,2021-08-29,1,stockin,,7eb9dddfac6383ee3b7bcd363ae1e9cc,184.0,Трактор John Deere 7830 [205hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7830 [205hp],1.0
1422,2784,2021-08-29,-1,stockout,,d07b1eb857cb3a830b3fa47a666ec4f0,103.0,Борона KUHN TDH 8210-34,KUHN,TL,Прицепное оборудование,TL-TDH 8210-34,0.0
1423,2884,2021-08-30,1,stockin,,381a597bf87b2eec8da87404472e3624,9.0,Прицепные опрыскиватели John Deere M724,John Deere,SPR,Опрыскиватели,SPR-M724,1.0
1424,607,2021-08-30,0,empty,0.0,,,,,,,,
1425,608,2021-08-31,0,empty,0.0,,,,,,,,
1426,609,2021-09-01,0,empty,0.0,,,,,,,,
1427,2888,2021-09-01,1,stockin,,91b17d0ba6aa016a1c43f49d0db9577c,117.0,Опрыскиватель KUHN 	STRONGER 3030,KUHN,SPR,Опрыскиватели,SPR-	STRONGER 3030,1.0
1428,2886,2021-09-01,1,stockin,,cf027f5b02c85fd513b88fd0b930872a,48.0,Пневматическая сеялка John Deere N500F ,John Deere,TL,Прицепное оборудование,TL-N500F ,1.0
1429,610,2021-09-02,0,empty,0.0,,,,,,,,
1430,611,2021-09-03,0,empty,0.0,,,,,,,,
1431,612,2021-09-04,0,empty,0.0,,,,,,,,
1432,2890,2021-09-04,4,stockin,,1e400a442aebcab3ccdd9ccc38420303,147.0,Разбрасыватель KUHN 8141,KUHN,TL,Прицепное оборудование,TL-8141,4.0
1433,613,2021-09-05,0,empty,0.0,,,,,,,,
1434,2789,2021-09-05,-2,stockout,,2913d83ea59bcf1836ff557edb59c350,14.0,Прицепные опрыскиватели John Deere M962,John Deere,SPR,Опрыскиватели,SPR-M962,0.0
1435,2782,2021-09-05,-1,stockout,,b01d64f405e3da12a5a23504e0fed15a,193.0,Трактор John Deere 8335R [335hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8335R [335hp],0.0
1436,614,2021-09-06,0,empty,0.0,,,,,,,,
1437,2892,2021-09-06,1,stockin,,ade7dfe1f278c9a29377ed89199e7890,138.0,Пресс-подборщик KUHN VB 2265,KUHN,TL,Прицепное оборудование,TL-VB 2265,1.0
1438,2706,2021-09-07,-1,stockout,,2868bf4351882cf5ad196209596b2985,63.0,Сеялки точного высева John Deere DB83 (междурядье 70 см),John Deere,TL,Прицепное оборудование,TL-DB83 (междурядье 70 см),0.0
1439,615,2021-09-07,0,empty,0.0,,,,,,,,
1440,2894,2021-09-07,1,stockin,,e9f570c7fef5b7f8003d1558ba11add3,26.0,Пресс-подборщик John Deere S180,John Deere,TL,Прицепное оборудование,TL-S180,1.0
1441,2796,2021-09-07,-1,stockout,,5ad611af0ceb981578aa552d09477a10,170.0,Трактор John Deere 6095B [95hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6095B [95hp],0.0
1442,2711,2021-09-08,-2,stockout,,cd8100e27fc21d75dfb8d0ac8e1cc287,16.0,Пресс-подборщик John Deere V451G,John Deere,TL,Прицепное оборудование,TL-V451G,1.0
1443,616,2021-09-08,0,empty,0.0,,,,,,,,
1444,2786,2021-09-08,-1,stockout,,8547419394573371d7e4c3e73fbbb284,65.0,Почвообрабатывающая техника John Deere 2100,John Deere,TL,Прицепное оборудование,TL-2100,2.0
1445,617,2021-09-09,0,empty,0.0,,,,,,,,
1446,2896,2021-09-09,1,stockin,,13aff1f2999ee1aa9e85ade9edf3f207,226.0,Зерноуборочный комбайн John Deere 3316 SKD [140hp] (Combine walker; Class I-IV),John Deere,HARV,Зерноуборочные комбайны,HARV-3316 SKD [140hp],1.0
1447,2898,2021-09-09,1,stockin,,da4cb432881c316030ea7da47881fba6,229.0,Зерноуборочный комбайн John Deere W330 [204hp] (Combine walker; Class I-IV),John Deere,HARV,Зерноуборочные комбайны,HARV-W330 [204hp],1.0
1448,2791,2021-09-10,-1,stockout,,bbc09eb525f3cfee02120b16d9839eb5,63.0,Сеялки точного высева John Deere DB83 (междурядье 70 см),John Deere,TL,Прицепное оборудование,TL-DB83 (междурядье 70 см),1.0
1449,2794,2021-09-10,-1,stockout,,38feaceb696b43ed48e2057b7089c573,147.0,Разбрасыватель KUHN 8141,KUHN,TL,Прицепное оборудование,TL-8141,0.0
1450,618,2021-09-10,0,empty,0.0,,,,,,,,
1451,2900,2021-09-11,3,stockin,,f70d0e606dfdc000a12b995dd993d86d,55.0,Сеялки точного высева John Deere 1755,John Deere,TL,Прицепное оборудование,TL-1755,3.0
1452,619,2021-09-11,0,empty,0.0,,,,,,,,
1453,2798,2021-09-11,-1,stockout,,1e33857cb6101a6409d0192dcd229936,147.0,Разбрасыватель KUHN 8141,KUHN,TL,Прицепное оборудование,TL-8141,0.0
1454,620,2021-09-12,0,empty,0.0,,,,,,,,
1455,2908,2021-09-12,3,stockin,,2a1faa642df5954f9cd119fbac2be5c8,146.0,Разбрасыватель KUHN 8132,KUHN,TL,Прицепное оборудование,TL-8132,3.0
1456,2906,2021-09-12,1,stockin,,074debd99f8ccf2e14a5b414cf79b128,112.0,Культиватор KUHN PERFORMER 5000,KUHN,TL,Прицепное оборудование,TL-PERFORMER 5000,1.0
1457,2904,2021-09-12,1,stockin,,864f0dee05d2c025d9c3cf8a0b7eff46,33.0,Косилки-плющилки John Deere R870R,John Deere,TL,Прицепное оборудование,TL-R870R,1.0
1458,2902,2021-09-12,1,stockin,,51eec004891c309f16b9cc5588596bee,152.0,Разбрасыватель KUHN PSC 171,KUHN,TL,Прицепное оборудование,TL-PSC 171,1.0
1459,2800,2021-09-13,-1,stockout,,ba99276dd840484eecc4648866f63008,185.0,Трактор John Deere 7930 [220hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7930 [220hp],0.0
1460,2913,2021-09-13,2,stockin,,a74a55e3928884154d11d09f3d9054d8,24.0,Пресс-подборщик John Deere L634,John Deere,TL,Прицепное оборудование,TL-L634,2.0
1461,2911,2021-09-13,1,stockin,,6eb555f8979b191287ae15b1fdaf7a7e,208.0,Трактор John Deere 9520RX [520hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9520RX [520hp],1.0
1462,621,2021-09-13,0,empty,0.0,,,,,,,,
1463,622,2021-09-14,0,empty,0.0,,,,,,,,
1464,2810,2021-09-15,-2,stockout,,5927781c4900a807eb2d1e2a2f46f202,208.0,Трактор John Deere 9520RX [520hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9520RX [520hp],0.0
1465,2723,2021-09-15,-1,stockout,,ee8d54ed51dd39f6da61ae9947e4351b,166.0,Трактор John Deere 7830 [205hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7830 [205hp],2.0
1466,623,2021-09-15,0,empty,0.0,,,,,,,,
1467,2916,2021-09-16,1,stockin,,c8b1ee6fdc45d2dae0fe26abfcbf7a25,149.0,Разбрасыватель KUHN 	PS 150,KUHN,TL,Прицепное оборудование,TL-	PS 150,1.0
1468,624,2021-09-16,0,empty,0.0,,,,,,,,
1469,625,2021-09-17,0,empty,0.0,,,,,,,,
1470,2802,2021-09-17,-1,stockout,,9fc629b7e29f3f9309b9599022f97079,163.0,Трактор John Deere 9560R [560hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9560R [560hp],0.0
1471,2808,2021-09-17,-1,stockout,,d7fc0ec7539ca7deb16aa42b95db9f1f,40.0,Фронтальные навесные погрузчики John Deere 643R,John Deere,TL,Прицепное оборудование,TL-643R,0.0
1472,626,2021-09-18,0,empty,0.0,,,,,,,,
1473,2821,2021-09-19,-2,stockout,,c40748bba3722131fe5c44ddd6f5642d,108.0,Культиватор KUHN 	DMR 4855-13,KUHN,TL,Прицепное оборудование,TL-	DMR 4855-13,0.0
1474,627,2021-09-19,0,empty,0.0,,,,,,,,
1475,628,2021-09-20,0,empty,0.0,,,,,,,,
1476,2918,2021-09-20,2,stockin,,692d2ab3c26a533295d80fd0c439ac45,85.0,Самоходная косилка John Deere W150,John Deere,TL,Прицепное оборудование,TL-W150,2.0
1477,2817,2021-09-20,-1,stockout,,a82370196b48b4a5ea5ee9ee9461fe28,105.0,Борона KUHN TDH 8210-36Q,KUHN,TL,Прицепное оборудование,TL-TDH 8210-36Q,0.0
1478,2819,2021-09-20,-1,stockout,,91b17d0ba6aa016a1c43f49d0db9577c,117.0,Опрыскиватель KUHN 	STRONGER 3030,KUHN,SPR,Опрыскиватели,SPR-	STRONGER 3030,0.0
1479,2823,2021-09-20,-1,stockout,,471046a187bcf885c8b69aeacd49e54a,35.0,Косилки-плющилки John Deere R990R,John Deere,TL,Прицепное оборудование,TL-R990R,0.0
1480,2734,2021-09-20,-1,stockout,,d4ba04d70c80809063e93e1899ee9a84,162.0,Трактор John Deere 9530 [491hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9530 [491hp],0.0
1481,2922,2021-09-21,1,stockin,,6c0bda6f57ed0a3e4df3dd2bd0f3ce59,117.0,Опрыскиватель KUHN 	STRONGER 3030,KUHN,SPR,Опрыскиватели,SPR-	STRONGER 3030,1.0
1482,2920,2021-09-21,2,stockin,,c3134ad766240e922a34c1c3a898c5ee,211.0,Трактор John Deere 9570RT [570hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9570RT [570hp],2.0
1483,629,2021-09-21,0,empty,0.0,,,,,,,,
1484,630,2021-09-22,0,empty,0.0,,,,,,,,
1485,2806,2021-09-23,-1,stockout,,2305566fbed23ae40dace9efcbcd62e5,182.0,Трактор John Deere 6930 [155hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-6930 [155hp],0.0
1486,631,2021-09-23,0,empty,0.0,,,,,,,,
1487,2924,2021-09-23,1,stockin,,13aff1f2999ee1aa9e85ade9edf3f207,226.0,Зерноуборочный комбайн John Deere 3316 SKD [140hp] (Combine walker; Class I-IV),John Deere,HARV,Зерноуборочные комбайны,HARV-3316 SKD [140hp],1.0
1488,2812,2021-09-24,-1,stockout,,cf027f5b02c85fd513b88fd0b930872a,48.0,Пневматическая сеялка John Deere N500F ,John Deere,TL,Прицепное оборудование,TL-N500F ,0.0
1489,632,2021-09-24,0,empty,0.0,,,,,,,,
1490,2804,2021-09-24,-1,stockout,,34badff50f40f7aceddecfae7fa08cda,38.0,Фронтальные навесные погрузчики John Deere H480,John Deere,TL,Прицепное оборудование,TL-H480,0.0
1491,2926,2021-09-25,1,stockin,,3a02511bed5cf3ca9cf6f02370c501b8,215.0,Зерноуборочный комбайн John Deere S550 [290hp] (Combine rotary; Class VI),John Deere,HARV,Зерноуборочные комбайны,HARV-S550 [290hp],1.0
1492,633,2021-09-25,0,empty,0.0,,,,,,,,
1493,2928,2021-09-26,3,stockin,,6ceab9b290c5cee3572bbfff9265354d,173.0,Трактор John Deere 6125M [125hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6125M [125hp],3.0
1494,634,2021-09-26,0,empty,0.0,,,,,,,,
1495,2814,2021-09-26,-1,stockout,,b1a65d9fef6f6bdc70e4d654f256fc5e,68.0,Почвообрабатывающая техника John Deere 2430,John Deere,TL,Прицепное оборудование,TL-2430,1.0
1496,2935,2021-09-27,1,stockin,,28780928300c827ce8e8c0b63059d890,194.0,Трактор John Deere 8345R [345hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8345R [345hp],1.0
1497,2827,2021-09-27,-1,stockout,,a4b7d00c170d17d12a0e25008d6f6b46,76.0,Почвообрабатывающая техника John Deere 200,John Deere,TL,Прицепное оборудование,TL-200,0.0
1498,2931,2021-09-27,1,stockin,,bbc09eb525f3cfee02120b16d9839eb5,63.0,Сеялки точного высева John Deere DB83 (междурядье 70 см),John Deere,TL,Прицепное оборудование,TL-DB83 (междурядье 70 см),1.0
1499,2933,2021-09-27,1,stockin,,682f2c09b1410d8fadf6de4bf3879b00,170.0,Трактор John Deere 6095B [95hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6095B [95hp],1.0
1500,635,2021-09-27,0,empty,0.0,,,,,,,,
1501,2937,2021-09-28,1,stockin,,a74a55e3928884154d11d09f3d9054d8,24.0,Пресс-подборщик John Deere L634,John Deere,TL,Прицепное оборудование,TL-L634,1.0
1502,2825,2021-09-28,-1,stockout,,ff22f28c002f69a1e42f8f4e12117569,227.0,Зерноуборочный комбайн John Deere T660 [339hp] (Combine walker; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-T660 [339hp],0.0
1503,636,2021-09-28,0,empty,0.0,,,,,,,,
1504,2939,2021-09-29,1,stockin,,158fe526c75a26de3f3f7b49cd879559,33.0,Косилки-плющилки John Deere R870R,John Deere,TL,Прицепное оборудование,TL-R870R,1.0
1505,637,2021-09-29,0,empty,0.0,,,,,,,,
1506,2660,2021-09-29,-1,stockout,,1a11e5d1cee17dc7d97f0291dc838549,104.0,Борона KUHN TDH 8210-36Q,KUHN,TL,Прицепное оборудование,TL-TDH 8210-36Q,0.0
1507,638,2021-09-30,0,empty,0.0,,,,,,,,
1508,2943,2021-09-30,1,stockin,,16d3e941a012abe38199b28d089219e8,97.0,погрузчик JCB JCB 560-80 AGRI,JCB,LDR,Погрузчики,LDR-JCB 560-80 AGRI,1.0
1509,2941,2021-09-30,1,stockin,,7e3ebdfeae289202107a898b4fa6664e,219.0,Зерноуборочный комбайн John Deere S690 [551hp] (Combine rotary; Class IX),John Deere,HARV,Зерноуборочные комбайны,HARV-S690 [551hp],1.0
1510,639,2021-10-01,0,empty,0.0,,,,,,,,
1511,2945,2021-10-02,4,stockin,,40d51a1efd3ffc74808e224d5c5f4c2f,179.0,Трактор John Deere 6170M [170hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-6170M [170hp],4.0
1512,2948,2021-10-02,1,stockin,,c2bf14dcb07776e1e2a666d414d0cbc5,178.0,Трактор John Deere 6155M [155hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-6155M [155hp],1.0
1513,2831,2021-10-02,-1,stockout,,e04015d4825d1560ed72e1410d0c6295,145.0,Разбрасыватель KUHN 8124,KUHN,TL,Прицепное оборудование,TL-8124,0.0
1514,640,2021-10-02,0,empty,0.0,,,,,,,,
1515,2950,2021-10-03,3,stockin,,ade7dfe1f278c9a29377ed89199e7890,138.0,Пресс-подборщик KUHN VB 2265,KUHN,TL,Прицепное оборудование,TL-VB 2265,3.0
1516,641,2021-10-03,0,empty,0.0,,,,,,,,
1517,2954,2021-10-03,1,stockin,,820f7bd0caefb7edeea3d96915f7feb4,8.0,Самоходный опрыскиватель John Deere R4150i,John Deere,SPR,Опрыскиватели,SPR-R4150i,1.0
1518,2829,2021-10-04,-1,stockout,,1e33857cb6101a6409d0192dcd229936,147.0,Разбрасыватель KUHN 8141,KUHN,TL,Прицепное оборудование,TL-8141,0.0
1519,2958,2021-10-04,2,stockin,,c6ff5603cfd6588d4d2e47586eb77d4b,73.0,Почвообрабатывающая техника John Deere 2230LL,John Deere,TL,Прицепное оборудование,TL-2230LL,2.0
1520,2956,2021-10-04,2,stockin,,e10b7738ae8497654e63e21643839190,88.0,ГУСЕНИЧНЫЙ МИНИ-ПОГРУЗЧИК JCB 300T,JCB,TR,Тракторы,TR-300T,2.0
1521,642,2021-10-04,0,empty,0.0,,,,,,,,
1522,643,2021-10-05,0,empty,0.0,,,,,,,,
1523,2960,2021-10-05,1,stockin,,864f0dee05d2c025d9c3cf8a0b7eff46,33.0,Косилки-плющилки John Deere R870R,John Deere,TL,Прицепное оборудование,TL-R870R,1.0
1524,2962,2021-10-06,1,stockin,,6e8ca6306ac8341a012ba0839c176ddd,116.0,Рыхлитель KUHN RPR 4830-930,KUHN,TL,Прицепное оборудование,TL-RPR 4830-930,1.0
1525,644,2021-10-06,0,empty,0.0,,,,,,,,
1526,2836,2021-10-07,-1,stockout,,7eb9dddfac6383ee3b7bcd363ae1e9cc,184.0,Трактор John Deere 7830 [205hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7830 [205hp],2.0
1527,645,2021-10-07,0,empty,0.0,,,,,,,,
1528,2747,2021-10-08,-1,stockout,,38feaceb696b43ed48e2057b7089c573,147.0,Разбрасыватель KUHN 8141,KUHN,TL,Прицепное оборудование,TL-8141,0.0
1529,646,2021-10-08,0,empty,0.0,,,,,,,,
1530,2964,2021-10-08,1,stockin,,634a6ef2e0896fa3359ac1f1f9cc535e,216.0,Зерноуборочный комбайн John Deere S660 [343hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S660 [343hp],1.0
1531,2966,2021-10-08,2,stockin,,329c9f0f97c4109a88ebdc6ff902587d,149.0,Разбрасыватель KUHN 	PS 150,KUHN,TL,Прицепное оборудование,TL-	PS 150,2.0
1532,2968,2021-10-09,1,stockin,,8e344dc6771e401847c6294f3b86b63a,17.0,Пресс-подборщик John Deere V451M,John Deere,TL,Прицепное оборудование,TL-V451M,1.0
1533,647,2021-10-09,0,empty,0.0,,,,,,,,
1534,2759,2021-10-09,-1,stockout,,2305566fbed23ae40dace9efcbcd62e5,182.0,Трактор John Deere 6930 [155hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-6930 [155hp],0.0
